@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
297,'2021/11/23 11:24:21:264',3,0.835938,0.273148,0.930333,0.944001,0.983254
298,'2021/11/23 11:24:21:281',3,0.858854,0.291667,0.930333,0.944001,0.983254
299,'2021/11/23 11:24:21:301',3,0.885417,0.29537,0.930333,0.944001,0.983254
300,'2021/11/23 11:24:21:332',3,0.908333,0.280556,0.930333,0.944001,0.983254
301,'2021/11/23 11:24:21:341',3,0.913542,0.271296,0.930333,0.944001,0.983254
302,'2021/11/23 11:24:21:364',3,0.920833,0.231481,0.930333,0.944001,0.983254
303,'2021/11/23 11:24:21:381',3,0.919271,0.197222,0.930333,0.944001,0.983254
304,'2021/11/23 11:24:21:406',3,0.897917,0.133333,0.930333,0.944001,0.983254
305,'2021/11/23 11:24:21:432',3,0.852604,0.07037,0.930333,0.944001,0.983254
306,'2021/11/23 11:24:21:441',3,0.838542,0.061111,0.930333,0.944001,0.983254
307,'2021/11/23 11:24:21:466',3,0.765625,0.047222,0.930333,0.944001,0.983254
308,'2021/11/23 11:24:21:481',3,0.733333,0.059259,0.930333,0.944001,0.983254
309,'2021/11/23 11:24:21:503',3,0.7,0.085185,0.930333,0.944001,0.983254
310,'2021/11/23 11:24:21:537',3,0.659375,0.299074,0.930333,0.944001,0.983254
311,'2021/11/23 11:24:21:565',3,0.696354,0.463889,0.930333,0.944001,0.983254
312,'2021/11/23 11:24:21:581',3,0.722396,0.517593,0.930333,0.944001,0.983254
313,'2021/11/23 11:24:21:607',3,0.801042,0.581481,0.930333,0.944001,0.983254
314,'2021/11/23 11:24:21:633',3,0.856771,0.564815,0.930333,0.944001,0.983254
315,'2021/11/23 11:24:21:642',3,0.874479,0.549074,0.930333,0.944001,0.983254
316,'2021/11/23 11:24:21:666',3,0.900521,0.507407,0.930333,0.944001,0.983254
317,'2021/11/23 11:24:21:681',3,0.9125,0.459259,0.930333,0.944001,0.983254
318,'2021/11/23 11:24:21:707',3,0.911458,0.39537,0.930333,0.944001,0.983254
319,'2021/11/23 11:24:21:732',3,0.885938,0.302778,0.930333,0.944001,0.983254
320,'2021/11/23 11:24:21:741',3,0.873958,0.274074,0.930333,0.944001,0.983254
321,'2021/11/23 11:24:21:766',3,0.81875,0.194444,0.930333,0.944001,0.983254
322,'2021/11/23 11:24:21:781',3,0.786979,0.185185,0.930333,0.944001,0.983254
323,'2021/11/23 11:24:21:807',3,0.739583,0.202778,0.930333,0.944001,0.983254
324,'2021/11/23 11:24:21:833',3,0.711979,0.259259,0.930333,0.944001,0.983254
325,'2021/11/23 11:24:21:867',3,0.711458,0.394444,0.930333,0.944001,0.983254
326,'2021/11/23 11:24:21:881',3,0.732813,0.471296,0.930333,0.944001,0.983254
327,'2021/11/23 11:24:21:905',3,0.771354,0.556481,0.930333,0.944001,0.983254
328,'2021/11/23 11:24:21:932',3,0.834896,0.607407,0.930333,0.944001,0.983254
329,'2021/11/23 11:24:21:941',3,0.853646,0.607407,0.930333,0.944001,0.983254
330,'2021/11/23 11:24:21:967',3,0.898958,0.55,0.930333,0.944001,0.983254
331,'2021/11/23 11:24:21:981',3,0.919271,0.490741,0.930333,0.944001,0.983254
332,'2021/11/23 11:24:22:010',3,0.921354,0.340741,0.930333,0.944001,0.983254
333,'2021/11/23 11:24:22:032',3,0.907292,0.291667,0.930333,0.944001,0.983254
334,'2021/11/23 11:24:22:041',3,0.895833,0.262963,0.930333,0.944001,0.983254
335,'2021/11/23 11:24:22:065',3,0.859896,0.205556,0.930333,0.944001,0.983254
336,'2021/11/23 11:24:22:081',3,0.83125,0.187963,0.930333,0.944001,0.983254
337,'2021/11/23 11:24:22:105',3,0.759896,0.183333,0.930333,0.944001,0.983254
338,'2021/11/23 11:24:22:132',3,0.677604,0.246296,0.930333,0.944001,0.983254
339,'2021/11/23 11:24:22:141',3,0.661458,0.271296,0.930333,0.944001,0.983254
340,'2021/11/23 11:24:22:166',3,0.640104,0.366667,0.930333,0.944001,0.983254
341,'2021/11/23 11:24:22:207',3,0.690104,0.486111,0.930333,0.944001,0.983254
342,'2021/11/23 11:24:22:232',3,0.783333,0.512037,0.930333,0.944001,0.983254
343,'2021/11/23 11:24:22:241',3,0.8125,0.49537,0.930333,0.944001,0.983254
344,'2021/11/23 11:24:22:266',3,0.857813,0.449074,0.930333,0.944001,0.983254
345,'2021/11/23 11:24:22:281',3,0.886458,0.391667,0.930333,0.944001,0.983254
346,'2021/11/23 11:24:22:306',3,0.890625,0.326852,0.930333,0.944001,0.983254
347,'2021/11/23 11:24:22:332',3,0.867708,0.25463,0.930333,0.944001,0.983254
348,'2021/11/23 11:24:22:342',3,0.855729,0.231481,0.930333,0.944001,0.983254
349,'2021/11/23 11:24:22:366',3,0.815104,0.173148,0.930333,0.944001,0.983254
350,'2021/11/23 11:24:22:381',3,0.786458,0.15,0.930333,0.944001,0.983254
351,'2021/11/23 11:24:22:405',3,0.742188,0.14537,0.930333,0.944001,0.983254
352,'2021/11/23 11:24:22:432',3,0.70625,0.180556,0.930333,0.944001,0.983254
353,'2021/11/23 11:24:22:441',3,0.703646,0.188889,0.930333,0.944001,0.983254
354,'2021/11/23 11:24:22:467',3,0.7,0.29537,0.930333,0.944001,0.983254
355,'2021/11/23 11:24:22:482',3,0.708854,0.322222,0.930333,0.944001,0.983254
356,'2021/11/23 11:24:22:503',3,0.746354,0.398148,0.930333,0.944001,0.983254
357,'2021/11/23 11:24:22:543',3,0.822917,0.42963,0.930333,0.944001,0.983254
358,'2021/11/23 11:24:22:566',3,0.855729,0.364815,0.930333,0.944001,0.983254
359,'2021/11/23 11:24:22:581',3,0.863021,0.30463,0.930333,0.944001,0.983254
360,'2021/11/23 11:24:22:603',3,0.861979,0.243519,0.930333,0.944001,0.983254
361,'2021/11/23 11:24:22:632',3,0.834896,0.166667,0.930333,0.944001,0.983254
362,'2021/11/23 11:24:22:641',3,0.819271,0.141667,0.930333,0.944001,0.983254
363,'2021/11/23 11:24:22:666',3,0.784896,0.118519,0.930333,0.944001,0.983254
364,'2021/11/23 11:24:22:681',3,0.759375,0.114815,0.930333,0.944001,0.983254
365,'2021/11/23 11:24:22:701',3,0.73125,0.118519,0.930333,0.944001,0.983254
366,'2021/11/23 11:24:22:730',3,0.686458,0.186111,0.930333,0.944001,0.983254
367,'2021/11/23 11:24:22:741',3,0.680208,0.213889,0.930333,0.944001,0.983254
368,'2021/11/23 11:24:22:765',3,0.677083,0.3,0.930333,0.944001,0.983254
369,'2021/11/23 11:24:22:781',3,0.691667,0.346296,0.930333,0.944001,0.983254
370,'2021/11/23 11:24:22:802',3,0.74375,0.393519,0.930333,0.944001,0.983254
371,'2021/11/23 11:24:22:833',3,0.813542,0.362037,0.930333,0.944001,0.983254
372,'2021/11/23 11:24:22:841',3,0.828646,0.343519,0.930333,0.944001,0.983254
373,'2021/11/23 11:24:22:866',3,0.852083,0.281481,0.930333,0.944001,0.983254
374,'2021/11/23 11:24:22:881',3,0.853125,0.262963,0.930333,0.944001,0.983254
375,'2021/11/23 11:24:22:902',3,0.844271,0.202778,0.930333,0.944001,0.983254
376,'2021/11/23 11:24:22:933',3,0.798958,0.128704,0.930333,0.944001,0.983254
377,'2021/11/23 11:24:22:966',3,0.745833,0.110185,0.930333,0.944001,0.983254
378,'2021/11/23 11:24:22:981',3,0.729688,0.114815,0.930333,0.944001,0.983254
379,'2021/11/23 11:24:23:001',3,0.709896,0.136111,0.930333,0.944001,0.983254
380,'2021/11/23 11:24:23:031',3,0.700521,0.24537,0.930333,0.944001,0.983254
381,'2021/11/23 11:24:23:041',3,0.708854,0.277778,0.930333,0.944001,0.983254
382,'2021/11/23 11:24:23:066',3,0.743229,0.362037,0.930333,0.944001,0.983254
383,'2021/11/23 11:24:23:081',3,0.774479,0.406481,0.930333,0.944001,0.983254
384,'2021/11/23 11:24:23:104',3,0.819792,0.422222,0.930333,0.944001,0.983254
385,'2021/11/23 11:24:23:132',3,0.851042,0.381481,0.930333,0.944001,0.983254
386,'2021/11/23 11:24:23:141',3,0.855729,0.359259,0.930333,0.944001,0.983254
387,'2021/11/23 11:24:23:166',3,0.852604,0.255556,0.930333,0.944001,0.983254
388,'2021/11/23 11:24:23:181',3,0.845312,0.235185,0.930333,0.944001,0.983254
389,'2021/11/23 11:24:23:209',3,0.805729,0.180556,0.930333,0.944001,0.983254
390,'2021/11/23 11:24:23:233',3,0.771354,0.172222,0.930333,0.944001,0.983254
391,'2021/11/23 11:24:23:272',3,0.722396,0.201852,0.930333,0.944001,0.983254
392,'2021/11/23 11:24:23:281',3,0.700521,0.244444,0.930333,0.944001,0.983254
393,'2021/11/23 11:24:23:301',3,0.686458,0.301852,0.930333,0.944001,0.983254
394,'2021/11/23 11:24:23:333',3,0.688542,0.400926,0.930333,0.944001,0.983254
395,'2021/11/23 11:24:23:341',3,0.696875,0.415741,0.930333,0.944001,0.983254
396,'2021/11/23 11:24:23:366',3,0.743229,0.436111,0.930333,0.944001,0.983254
397,'2021/11/23 11:24:23:381',3,0.782812,0.396296,0.930333,0.944001,0.983254
398,'2021/11/23 11:24:23:405',3,0.821875,0.311111,0.930333,0.944001,0.983254
399,'2021/11/23 11:24:23:433',3,0.833854,0.237963,0.930333,0.944001,0.983254
400,'2021/11/23 11:24:23:441',3,0.833854,0.218519,0.930333,0.944001,0.983254
401,'2021/11/23 11:24:23:467',3,0.805729,0.168519,0.930333,0.944001,0.983254
402,'2021/11/23 11:24:23:481',3,0.76875,0.157407,0.930333,0.944001,0.983254
403,'2021/11/23 11:24:23:503',3,0.702083,0.167593,0.930333,0.944001,0.983254
404,'2021/11/23 11:24:23:533',3,0.648438,0.207407,0.930333,0.944001,0.983254
405,'2021/11/23 11:24:23:566',3,0.627604,0.247222,0.930333,0.944001,0.983254
406,'2021/11/23 11:24:23:581',3,0.627604,0.253704,0.930333,0.944001,0.983254
407,'2021/11/23 11:24:23:611',3,0.654688,0.305556,0.930333,0.944001,0.983254
408,'2021/11/23 11:24:23:641',3,0.714583,0.327778,0.930333,0.944001,0.983254
409,'2021/11/23 11:24:23:674',3,0.750521,0.299074,0.930333,0.944001,0.983254
410,'2021/11/23 11:24:23:681',3,0.758854,0.273148,0.930333,0.944001,0.983254
411,'2021/11/23 11:24:23:701',3,0.758333,0.231481,0.930333,0.944001,0.983254
412,'2021/11/23 11:24:23:732',3,0.7125,0.149074,0.930333,0.944001,0.983254
413,'2021/11/23 11:24:23:741',3,0.704687,0.144444,0.930333,0.944001,0.983254
414,'2021/11/23 11:24:23:765',3,0.663542,0.130556,0.930333,0.944001,0.983254
415,'2021/11/23 11:24:23:781',3,0.633854,0.144444,0.930333,0.944001,0.983254
416,'2021/11/23 11:24:23:806',3,0.605729,0.201852,0.930333,0.944001,0.983254
417,'2021/11/23 11:24:23:833',3,0.597396,0.285185,0.930333,0.944001,0.983254
418,'2021/11/23 11:24:23:841',3,0.597917,0.310185,0.930333,0.944001,0.983254
419,'2021/11/23 11:24:23:866',3,0.626042,0.372222,0.930333,0.944001,0.983254
420,'2021/11/23 11:24:23:881',3,0.654688,0.394444,0.930333,0.944001,0.983254
421,'2021/11/23 11:24:23:905',3,0.702604,0.401852,0.930333,0.944001,0.983254
422,'2021/11/23 11:24:23:934',3,0.752083,0.344444,0.930333,0.944001,0.983254
423,'2021/11/23 11:24:23:966',3,0.746875,0.187963,0.930333,0.944001,0.983254
424,'2021/11/23 11:24:23:981',3,0.729688,0.152778,0.930333,0.944001,0.983254
425,'2021/11/23 11:24:24:006',3,0.667708,0.109259,0.930333,0.944001,0.983254
426,'2021/11/23 11:24:24:022',3,0.652083,0.109259,0.930333,0.944001,0.983254
427,'2021/11/23 11:24:24:041',3,0.617188,0.144444,0.930333,0.944001,0.983254
428,'2021/11/23 11:24:24:065',3,0.603125,0.212037,0.930333,0.944001,0.983254
429,'2021/11/23 11:24:24:081',3,0.606771,0.275,0.930333,0.944001,0.983254
430,'2021/11/23 11:24:24:106',3,0.641146,0.347222,0.930333,0.944001,0.983254
431,'2021/11/23 11:24:24:132',3,0.681771,0.373148,0.930333,0.944001,0.983254
432,'2021/11/23 11:24:24:141',3,0.686979,0.373148,0.930333,0.944001,0.983254
433,'2021/11/23 11:24:24:166',3,0.714583,0.335185,0.930333,0.944001,0.983254
434,'2021/11/23 11:24:24:181',3,0.715625,0.292593,0.930333,0.944001,0.983254
435,'2021/11/23 11:24:24:201',3,0.710938,0.27037,0.930333,0.944001,0.983254
436,'2021/11/23 11:24:33:226',4,0.834375,0.898148,0.235652,0.021478,0.50324
437,'2021/11/23 11:24:33:504',4,0.835417,0.903704,0.235652,0.021478,0.50324
438,'2021/11/23 11:24:33:529',4,0.842708,0.917593,0.235652,0.021478,0.50324
439,'2021/11/23 11:24:33:544',4,0.845833,0.918519,0.235652,0.021478,0.50324
440,'2021/11/23 11:24:33:566',4,0.850521,0.917593,0.235652,0.021478,0.50324
441,'2021/11/23 11:24:33:584',4,0.859896,0.902778,0.235652,0.021478,0.50324
442,'2021/11/23 11:24:33:604',4,0.871354,0.846296,0.235652,0.021478,0.50324
443,'2021/11/23 11:24:33:632',4,0.872917,0.760185,0.235652,0.021478,0.50324
444,'2021/11/23 11:24:33:644',4,0.868229,0.72963,0.235652,0.021478,0.50324
445,'2021/11/23 11:24:33:665',4,0.835938,0.648148,0.235652,0.021478,0.50324
446,'2021/11/23 11:24:33:707',4,0.748438,0.612037,0.235652,0.021478,0.50324
447,'2021/11/23 11:24:33:731',4,0.708333,0.626852,0.235652,0.021478,0.50324
448,'2021/11/23 11:24:33:744',4,0.698958,0.640741,0.235652,0.021478,0.50324
449,'2021/11/23 11:24:33:765',4,0.689062,0.744444,0.235652,0.021478,0.50324
450,'2021/11/23 11:24:33:784',4,0.716146,0.85,0.235652,0.021478,0.50324
451,'2021/11/23 11:24:33:808',4,0.761979,0.959259,0.235652,0.021478,0.50324
452,'2021/11/23 11:24:33:831',4,0.799479,1,0.235652,0.021478,0.50324
453,'2021/11/23 11:24:33:846',4,0.836458,1,0.235652,0.021478,0.50324
454,'2021/11/23 11:24:33:869',4,0.860937,0.960185,0.235652,0.021478,0.50324
455,'2021/11/23 11:24:33:884',4,0.866146,0.936111,0.235652,0.021478,0.50324
456,'2021/11/23 11:24:33:908',4,0.867708,0.813889,0.235652,0.021478,0.50324
457,'2021/11/23 11:24:33:932',4,0.854167,0.748148,0.235652,0.021478,0.50324
458,'2021/11/23 11:24:33:944',4,0.838542,0.702778,0.235652,0.021478,0.50324
459,'2021/11/23 11:24:33:966',4,0.822396,0.675,0.235652,0.021478,0.50324
460,'2021/11/23 11:24:33:984',4,0.794792,0.653704,0.235652,0.021478,0.50324
461,'2021/11/23 11:24:34:009',4,0.703125,0.67037,0.235652,0.021478,0.50324
462,'2021/11/23 11:24:34:030',4,0.655729,0.716667,0.235652,0.021478,0.50324
463,'2021/11/23 11:24:34:044',4,0.647396,0.733333,0.235652,0.021478,0.50324
464,'2021/11/23 11:24:34:064',4,0.619271,0.917593,0.235652,0.021478,0.50324
465,'2021/11/23 11:24:34:084',4,0.644792,1,0.235652,0.021478,0.50324
466,'2021/11/23 11:24:34:106',4,0.703646,1,0.235652,0.021478,0.50324
467,'2021/11/23 11:24:34:132',4,0.758854,0.994444,0.235652,0.021478,0.50324
468,'2021/11/23 11:24:34:165',4,0.813542,0.912963,0.235652,0.021478,0.50324
469,'2021/11/23 11:24:34:184',4,0.820833,0.835185,0.235652,0.021478,0.50324
470,'2021/11/23 11:24:34:207',4,0.791667,0.725,0.235652,0.021478,0.50324
471,'2021/11/23 11:24:34:229',4,0.75,0.65463,0.235652,0.021478,0.50324
472,'2021/11/23 11:24:34:244',4,0.732292,0.635185,0.235652,0.021478,0.50324
473,'2021/11/23 11:24:34:264',4,0.676042,0.610185,0.235652,0.021478,0.50324
474,'2021/11/23 11:24:34:284',4,0.640625,0.616667,0.235652,0.021478,0.50324
475,'2021/11/23 11:24:34:309',4,0.597396,0.72037,0.235652,0.021478,0.50324
476,'2021/11/23 11:24:34:332',4,0.598958,0.79537,0.235652,0.021478,0.50324
477,'2021/11/23 11:24:34:344',4,0.607813,0.836111,0.235652,0.021478,0.50324
478,'2021/11/23 11:24:34:366',4,0.678125,0.961111,0.235652,0.021478,0.50324
479,'2021/11/23 11:24:34:384',4,0.703125,0.973148,0.235652,0.021478,0.50324
480,'2021/11/23 11:24:34:404',4,0.76875,0.968518,0.235652,0.021478,0.50324
481,'2021/11/23 11:24:34:431',4,0.827604,0.89537,0.235652,0.021478,0.50324
482,'2021/11/23 11:24:34:444',4,0.832812,0.874074,0.235652,0.021478,0.50324
483,'2021/11/23 11:24:34:465',4,0.832292,0.77963,0.235652,0.021478,0.50324
484,'2021/11/23 11:24:34:484',4,0.811979,0.706481,0.235652,0.021478,0.50324
485,'2021/11/23 11:24:34:504',4,0.773438,0.616667,0.235652,0.021478,0.50324
486,'2021/11/23 11:24:34:532',4,0.722917,0.551852,0.235652,0.021478,0.50324
487,'2021/11/23 11:24:34:565',4,0.653125,0.550926,0.235652,0.021478,0.50324
488,'2021/11/23 11:24:34:584',4,0.630208,0.587963,0.235652,0.021478,0.50324
489,'2021/11/23 11:24:34:611',4,0.621875,0.772222,0.235652,0.021478,0.50324
490,'2021/11/23 11:24:34:636',4,0.666667,0.921296,0.235652,0.021478,0.50324
491,'2021/11/23 11:24:34:669',4,0.748958,0.997222,0.235652,0.021478,0.50324
492,'2021/11/23 11:24:34:684',4,0.773438,0.99537,0.235652,0.021478,0.50324
493,'2021/11/23 11:24:34:704',4,0.819271,0.938889,0.235652,0.021478,0.50324
494,'2021/11/23 11:24:34:732',4,0.842188,0.825,0.235652,0.021478,0.50324
495,'2021/11/23 11:24:34:744',4,0.842188,0.79537,0.235652,0.021478,0.50324
496,'2021/11/23 11:24:34:765',4,0.81875,0.705556,0.235652,0.021478,0.50324
497,'2021/11/23 11:24:34:784',4,0.795833,0.658333,0.235652,0.021478,0.50324
498,'2021/11/23 11:24:34:804',4,0.770833,0.62963,0.235652,0.021478,0.50324
499,'2021/11/23 11:24:34:831',4,0.705208,0.615741,0.235652,0.021478,0.50324
500,'2021/11/23 11:24:34:865',4,0.654688,0.681481,0.235652,0.021478,0.50324
501,'2021/11/23 11:24:34:884',4,0.652083,0.746296,0.235652,0.021478,0.50324
502,'2021/11/23 11:24:34:904',4,0.676042,0.848148,0.235652,0.021478,0.50324
503,'2021/11/23 11:24:34:931',4,0.709896,0.918519,0.235652,0.021478,0.50324
504,'2021/11/23 11:24:34:945',4,0.740625,0.939815,0.235652,0.021478,0.50324
505,'2021/11/23 11:24:34:965',4,0.754687,0.934259,0.235652,0.021478,0.50324
